,item_title,category
195,"['us', 'stock', 'uu', 'mm', 'xxmm', 'groove', 'guide', 'pulley', 'sealed', 'rail', 'ball', 'bearing']",Automation Motors and Drives
196,"['mach', 'cnc', 'software', 'stepper', 'motor', 'you', 'get', 'disks', 'free', 'usa', 'shpping']",Automation Motors and Drives
197,"['ncm', 'nema', 'stepper', 'motor', 'wire', 'cable', 'for', 'printer', 'cnc', 'reprap']",Automation Motors and Drives
198,"['rino', 'motorized', 'rotary', 'table', 'stage', 'cnc', 'th', 'axis', 'sherline', 'milling', 'engraver', 'router']",Automation Motors and Drives
199,"['dc', 'motor', 'high', 'torque', 'electric', 'power', 'turbo', 'reducer', 'worm', 'geared', 'reversible']",Automation Motors and Drives
200,"['us', 'ship', 'nema', 'stepper', 'motor', 'bipolar', 'ozinncm', 'cncd', 'printer', 'reprap', 'robot']",Automation Motors and Drives
201,"['max', 'dc', 'motor', 'speed', 'control', 'pwm', 'hho', 'rc', 'controller']",Automation Motors and Drives
202,"['kw', 'hp', 'vac', 'single', 'phase', 'variable', 'frequency', 'drive', 'inverter', 'vsd', 'vfd']",Automation Motors and Drives
203,"['stepper', 'motor', 'nema', 'ozin']",Automation Motors and Drives
204,"['hp', 'horse', 'power', 'single', 'phase', 'weg', 'heavy', 'duty', 'electric', 'compressor', 'motor']",Automation Motors and Drives
205,"['cnc', 'router', 'rotational', 'rotary', 'axis', 'thaxisjaw', 'tailstock', 'nemasteel', 'frame']",Automation Motors and Drives
206,"['cnc', 'router', 'single', 'axis', 'controller', 'stepper', 'motor', 'drivers', 'tb', 'driver', 'board']",Automation Motors and Drives
207,"['ac', 'scr', 'motor', 'speed', 'controller', 'module', 'voltage', 'regulator', 'dimmer']",Automation Motors and Drives
208,"['router', 'variable', 'speed', 'controller', 'electric', 'motor', 'ac', 'bench', 'grinder', 'fan', 'rheostat']",Automation Motors and Drives
209,"['new', 'ln', 'dc', 'stepper', 'motor', 'driver', 'module', 'dual', 'bridge', 'control', 'board', 'for', 'arduino']",Automation Motors and Drives
210,"['ac', 'prewired', 'digital', 'temperature', 'controller', 'brew', 'thermostat', 'control']",Automation Motors and Drives
211,"['pcs', 'bore', 'solid', 'base', 'selfaligning', 'pillow', 'block', 'bearing', 'ucp']",Automation Motors and Drives
212,"['dc', 'motor', 'speed', 'control', 'pwm', 'hho', 'rc', 'controller', 'max']",Automation Motors and Drives
213,"['lot', 'dia', 'bearing', 'balls', 'high', 'quality', 'stainless', 'steel', 'precision', 'mmtomm', 'pcs']",Automation Motors and Drives
214,"['for', 'arduino', 'wd', 'robot', 'car', 'kit', 'autonomous', 'ir', 'obstacle', 'avoid', 'line', 'tracking', 'android']",Automation Motors and Drives
215,"['thermoelectric', 'peltier', 'refrigeration', 'cooling', 'system', 'kit', 'cooler', 'double', 'fan', 'diy']",Automation Motors and Drives
216,"['ball', 'screw', 'csfu', 'lmm', 'single', 'ballnut', 'for', 'cnc']",Automation Motors and Drives
217,"['pieces', 'pillow', 'block', 'bearing', 'ucp', 'solid', 'base']",Automation Motors and Drives
218,"['ucp', 'pillow', 'block', 'bearing', 'bore', 'bolt', 'solid', 'base', 'pcs']",Automation Motors and Drives
219,"['free', 'shipping', 'nema', 'stepper', 'motor', 'ozin', 'axis', 'driver', 'board', 'tb']",Automation Motors and Drives
220,"['dc', 'fahrenheit', 'temperature', 'controller', 'thermostat', 'control', 'relay', 'ntc', 'sensor']",Automation Motors and Drives
221,"['ball', 'screw', 'csfu', 'lmm', 'single', 'ballnut']",Automation Motors and Drives
222,"['inch', 'black', 'linear', 'actuator', 'stroke', 'pound', 'max', 'lift', 'output', 'volt', 'dc']",Automation Motors and Drives
223,"['digital', 'pid', 'temp', 'controller', 'amp', 'ssr', 'withheatsink', 'and', 'pt', 'probe']",Automation Motors and Drives
224,"['digital', 'led', 'microcomputer', 'thermostat', 'controller', 'switch', 'temperature', 'sensor']",Automation Motors and Drives
225,"['voice', 'recognition', 'module', 'arduino', 'compatible']",Automation Motors and Drives
226,"['vv', 'pulse', 'width', 'pwm', 'dc', 'motor', 'speed', 'regulator', 'controller', 'switch', 'al']",Automation Motors and Drives
227,"['double', 'btsb', 'dc', 'stepper', 'motor', 'driver', 'hbridge', 'pwm', 'for', 'arduino', 'smart', 'car']",Automation Motors and Drives
228,"['us', 'ship', 'pcs', 'high', 'torque', 'nema', 'cnc', 'stepper', 'motor', 'ozin', 'lead', 'diy', 'cnc', 'kit']",Automation Motors and Drives
229,"['rpmrpm', 'reversible', 'high', 'torque', 'turbo', 'worm', 'geared', 'motor', 'dc', 'reduction']",Automation Motors and Drives
230,"['¬c', 'digital', 'thermostat', 'temperature', 'control', 'switch', 'sensor', 'module']",Automation Motors and Drives
231,"['dc', 'motor', 'high', 'torque', 'reduction', 'worm', 'reversible', 'turbo', 'geared', 'strong', 'powerful']",Automation Motors and Drives
232,"['digital', 'stc', 'allpurpose', 'temperature', 'controller', 'thermostat', 'with', 'sensor']",Automation Motors and Drives
233,"['dc', 'electric', 'motor', 'zy', 'scooter', 'gokart', 'or', 'minibike', 'belt']",Automation Motors and Drives
234,"['hp', 'compressor', 'duty', 'electric', 'motor', 'phase', 'rpm', 'frame', 'shaft']",Automation Motors and Drives
235,"['belt', 'pulley', 'new', 'die', 'cast', 'for', 'belt']",Automation Motors and Drives
236,"['dc', 'motor', 'speed', 'control', 'pwm', 'hho', 'rc', 'controller', 'max']",Automation Motors and Drives
237,"['prewired', 'digital', 'temperature', 'controller', 'thermostat', 'relays', 'outlet', 'switch']",Automation Motors and Drives
238,"['dcv', '¬c', 'wwk', 'digital', 'thermostat', 'temperature', 'control', 'smart', 'sensor']",Automation Motors and Drives
239,"['new', 'vvvv', 'stc', 'digital', 'temperature', 'controller', 'thermostat', 'wntc']",Automation Motors and Drives
240,"['hp', 'compressor', 'motor', 'volts', 'rpm', 'shaft', 'special', 'duty', 'leeson']",Automation Motors and Drives
241,"['pcs', 'mm', 'mm', 'linear', 'shaft', 'rod', 'rail', 'kit', 'pcs', 'scsuu', 'bearing', 'slide', 'blocks', 'cnc']",Automation Motors and Drives
242,"['maytag', 'neptune', 'washer', 'front', 'loader', 'bearing', 'seal', 'and', 'washer', 'kit']",Automation Motors and Drives
243,"['pwm', 'dc', 'motor', 'speed', 'control', 'switch', 'controller', 'black', 'ne']",Automation Motors and Drives
244,"['pcs', 'lmuu', 'mm', 'linear', 'ball', 'bearing', 'bushing']",Automation Motors and Drives
245,"['cnc', 'usb', 'smoothstepper', 'for', 'mach', 'smooth', 'stepper', 'motion', 'control']",Automation Motors and Drives
246,"['baldor', 'hp', 'electric', 'motor', 'rpm', 'frame', 'ph', 'single', 'phase', 'volt']",Automation Motors and Drives
247,"['ls', 'channels', 'stepper', 'motor', 'dual', 'motor', 'driver', 'controller', 'board', 'for', 'arduino']",Automation Motors and Drives
248,"['double', 'belt', 'pulley', 'dia', 'many', 'bore', 'sizes']",Automation Motors and Drives
249,"['us', 'ship', 'nema', 'stepper', 'motor', 'toshiba', 'driver', 'tb', 'kit', 'nm', 'ozin']",Automation Motors and Drives
250,"['inch', 'linear', 'actuator', 'stroke', 'volt', 'dc', 'pound', 'max', 'lift', 'heavy', 'duty']",Automation Motors and Drives
251,"['linear', 'slide', 'mgnmmmmmmmm', 'linear', 'rails', 'guide', 'with', 'mini', 'carriage', 'block']",Automation Motors and Drives
252,"['pwm', 'pc', 'cpu', 'fan', 'temperature', 'control', 'speed', 'controller', 'module', 'hightemp', 'alarm']",Automation Motors and Drives
253,"['mm', 'miniature', 'linear', 'slide', 'rail', 'guide', 'mgnh', 'sliding', 'block', 'diy', 'cnc', 'printer']",Automation Motors and Drives
254,"['crp', 'nema', 'cnc', 'router', 'machine', 'kit']",Automation Motors and Drives
255,"['qty', 'ucp', 'pillow', 'block', 'bearing', 'with', 'cast', 'iron', 'housing', 'ucp']",Automation Motors and Drives
256,"['pcs', 'vv', 'groove', 'sealed', 'ball', 'bearings', 'vgroove', 'mm', 'mm', 'deep']",Automation Motors and Drives
257,"['cnc', 'digitizing', 'probe', 'for', 'mach', 'stepper', 'motor', 'routers', 'higher', 'resolution', 'tip']",Automation Motors and Drives
258,"['pcs', 'stepper', 'motor', 'driver', 'module', 'printer', 'polulu', 'stepstick', 'ramps', 'reprap']",Automation Motors and Drives
259,"['new', 'axis', 'cnc', 'router', 'tb', 'stepper', 'motor', 'driver', 'board', 'controller']",Automation Motors and Drives
260,"['dcv', 'linear', 'actuator', 'electric', 'motor', 'for', 'auto', 'lift', 'nn', 'heavy', 'duty']",Automation Motors and Drives
261,"['heavy', 'duty', 'inch', 'linear', 'actuator', 'stroke', 'lb', 'pound', 'max', 'lift', 'volt', 'dc']",Automation Motors and Drives
262,"['ksd', 'temperature', 'switch', 'thermostat', 'thermal', 'protector', 'normally', 'closed', 'open']",Automation Motors and Drives
263,"['pcs', 'rubber', 'sealed', 'deep', 'groove', 'ball', 'roller', 'bearings', 'linear', 'bearings', 'bushing', 'ce']",Automation Motors and Drives
264,"['speed', 'controller', 'scr', 'voltage', 'regulator', 'dimming', 'dimmers', 'thermostat']",Automation Motors and Drives
265,"['pcs', 'usb', 'typea', 'plug', 'pin', 'male', 'adapter', 'connector', 'jackblack', 'plastic', 'cover']",Automation Motors and Drives
266,"['windynation', 'volt', 'linear', 'actuator', 'power', 'supply', 'remote', 'control', 'brackets']",Automation Motors and Drives
267,"['universal', 'dcv', 'pwm', 'hho', 'rc', 'motor', 'speed', 'regulator', 'controller', 'switch', 'new']",Automation Motors and Drives
268,"['rmrs', 'guide', 'way', 'cnc', 'rubber', 'sealed', 'groove', 'ball', 'bearings', 'vgroove']",Automation Motors and Drives
269,"['pcs', 'metal', 'sealed', 'guide', 'wire', 'line', 'track', 'deep', 'groove', 'pulley', 'rail', 'ball', 'bearing']",Automation Motors and Drives
270,"['dcvv', 'positive', 'inversion', 'remote', 'controller', 'for', 'dc', 'motor', 'linear', 'actuator']",Automation Motors and Drives
271,"['inch', 'silver', 'linear', 'actuator', 'stroke', 'pound', 'max', 'lift', 'output', 'volt', 'dc']",Automation Motors and Drives
272,"['inch', 'stroke', 'linear', 'actuator', 'nlbs', 'pound', 'max', 'lift', 'volt', 'dc', 'motor']",Automation Motors and Drives
273,"['antibacklash', 'ball', 'screw', 'sfu', 'lmmmm', 'bk', 'bf', 'xmm', 'coupler', 'set']",Automation Motors and Drives
274,"['smart', 'car', 'tracking', 'motor', 'smart', 'robot', 'car', 'chassis', 'kit', 'wd', 'ultrasonic', 'arduino', 'mcu']",Automation Motors and Drives
275,"['vv', 'dc', 'rpm', 'motor', 'ball', 'bearing', 'large', 'torque', 'high', 'power', 'low', 'noise']",Automation Motors and Drives
276,"['us', 'ship', 'nema', 'stepper', 'motor', 'ozin', 'pinter', 'reprap', 'arduino', 'diy', 'cnc']",Automation Motors and Drives
277,"['inkbird', 'digital', 'humidity', 'controller', 'ihc', 'humidifier', 'wet', 'humidistat', 'hydroponics']",Automation Motors and Drives
278,"['dc', 'led', 'digital', 'thermostat', 'temperature', 'controller', 'temp', 'sensor', 'control', 'relay']",Automation Motors and Drives
279,"['us', 'ship', 'pcs', 'nema', 'stepper', 'motor', 'nema', 'ozinncm', 'lead', 'printer', 'cnc']",Automation Motors and Drives
280,"['gear', 'motor', 'volt', 'great', 'for', 'sawmillcrab', 'pot', 'pullfeed', 'rpm', 'ratio']",Automation Motors and Drives
281,"['dc', 'rpm', 'reversible', 'high', 'torque', 'turbo', 'worm', 'electric', 'geared', 'motor', 'useful']",Automation Motors and Drives
282,"['countdown', 'timer', 'preset', 'times', 'led', 'indicator', 'lights', 'fans', 'appliances', 'heta']",Automation Motors and Drives
283,"['linear', 'actuator', 'inch', 'stroke', 'heavy', 'duty', 'volt', 'dc', 'pound', 'max', 'lift']",Automation Motors and Drives
284,"['digital', 'heating', 'programmable', 'thermostat', 'temperature', 'controller', 'lcd', 'display', 'ntc']",Automation Motors and Drives
285,"['digital', 'lcd', 'programmable', 'timer', 'ac', 'time', 'relay', 'switch']",Automation Motors and Drives
286,"['reversible', 'electric', 'gear', 'motor', 'rpm', 'to', 'rpm', 'gear', 'motor', 'dc', 'vdc']",Automation Motors and Drives
287,"['digital', 'led', 'microcomputer', 'thermostat', 'controller', 'switch', 'temperature', 'sensor']",Automation Motors and Drives
288,"['dc', 'motor', 'speed', 'control', 'pwm', 'hho', 'rc', 'controller']",Automation Motors and Drives
289,"['sg', 'micro', 'servo', 'motor', 'for', 'car', 'boat', 'rc', 'robot', 'helicopter', 'airplane', 'aircraf']",Automation Motors and Drives
290,"['dcvv', 'wireless', 'positive', 'inversion', 'remote', 'control', 'kit', 'for', 'linear', 'actuator']",Automation Motors and Drives
291,"['nema', 'stepper', 'motor', 'wmm', 'pitch', 'pulley', 'new', 'cnc', 'mill', 'robot', 'lathe', 'reprap', 'pv']",Automation Motors and Drives
292,"['hp', 'single', 'phase', 'baldor', 'electric', 'compressor', 'motor', 'frame', 'lt', 'volt']",Automation Motors and Drives
293,"['mabuchi', 'dc', 'motor', 'printer', 'portable', 'drill', 'robotics', 'hobby', 'motor']",Automation Motors and Drives
294,"['¬c', 'dcv', 'heat', 'cool', 'temp', 'thermostat', 'temperature', 'control', 'switch']",Automation Motors and Drives
295,"['vvv', 'digital', 'led', 'temperature', 'controller', 'thermostat', 'control', 'switch', 'probe']",Automation Motors and Drives
296,"['ln', 'dual', 'bridge', 'dc', 'stepper', 'motor', 'drive', 'controller', 'board', 'module', 'for', 'arduino']",Automation Motors and Drives
297,"['rc', 'card', 'read', 'antenna', 'rf', 'rfid', 'reader', 'ic', 'card', 'proximity', 'module', 'mfrc', 'key']",Automation Motors and Drives
298,"['digital', 'pid', 'temperature', 'controller', 'maxa', 'ssr', 'thermocouple', 'probe']",Automation Motors and Drives
299,"['nema', 'stepper', 'motor', 'cnc', 'mill', 'robot', 'lathe', 'reprap', 'makerbot', 'printer', 'pv']",Automation Motors and Drives
300,"['dc', 'electric', 'motor', 'kit', 'base', 'speed', 'controller', 'foot', 'pedal', 'throttle']",Automation Motors and Drives
301,"['lot', 'of', 'nema', 'stepper', 'motor', 'gt', 'minebea', 'mill', 'robot', 'reprap', 'makerbot', 'prusa']",Automation Motors and Drives
302,"['heavy', 'duty', 'inch', 'linear', 'actuator', 'stroke', 'lb', 'pound', 'max', 'lift', 'volt', 'dc']",Automation Motors and Drives
303,"['updated', 'kw', 'hp', 'variable', 'frequency', 'drive', 'inverter', 'vfd', 'new']",Automation Motors and Drives
304,"['dc', 'rpm', 'micro', 'speed', 'reduction', 'gear', 'motor', 'with', 'metal', 'gearbox', 'wheel']",Automation Motors and Drives
305,"['universal', 'pid', 'temperature', 'control', 'controller']",Automation Motors and Drives
306,"['fanuc', 'welding', 'industrial', 'robot', 'arcmate', 'ib', 'rjib', 'lincoln', 'tested', 'multi', 'qty']",Automation Motors and Drives
307,"['ball', 'screw', 'linear', 'cnc', 'slide', 'stroke', 'mmmm', 'long', 'stage', 'actuator', 'stepper', 'motor']",Automation Motors and Drives
308,"['stepper', 'motor', 'nema', 'shaft', 'for', 'mm', 'pulley', 'reprap', 'cnc', 'prusa', 'rostock', 'printer']",Automation Motors and Drives
309,"['hp', 'spl', 'rpm', 'air', 'compressor', 'hz', 'electric', 'motor', 'volts']",Automation Motors and Drives
310,"['mach', 'usb', 'axis', 'cnc', 'motion', 'control', 'card', 'breakout', 'board', 'mhz', 'for', 'windows']",Automation Motors and Drives
311,"['uhf', 'band', 'ham', 'radio', 'module', 'amateur', 'radio', 'walkie', 'talkie', 'module', 'drau']",Automation Motors and Drives
312,"['inch', 'linear', 'actuator', 'stroke', 'lb', 'lift', 'volt', 'dc', 'mounting', 'brackets']",Automation Motors and Drives
313,"['lp', 'shield', 'dc', 'motor', 'driver', 'module', 'hbridge', 'way', 'for', 'arduino', 'uno']",Automation Motors and Drives
314,"['xl', 'tt', 'timing', 'belt', 'pulley', 'synchronous', 'wheel', 'select', 'bore', 'for', 'mm', 'width', 'belt']",Automation Motors and Drives
315,"['single', 'start', 'acme', 'threaded', 'rod', 'lead', 'screw', 'brass', 'nut']",Automation Motors and Drives
316,"['for', 'router', 'fan', 'variable', 'speed', 'controller', 'electric', 'motor', 'rheostat', 'ac', 'newest']",Automation Motors and Drives
317,"['resistance', 'metal', 'film', 'resistor', 'bag', 'kinds', 'each', 'total', 'pcs', 'top']",Automation Motors and Drives
318,"['dc', 'motor', 'linear', 'actuator', 'wireless', 'remote', 'control', 'dpdt', 'switch', 'forward', 'reverse']",Automation Motors and Drives
319,"['vvv', 'digital', 'led', 'temperature', 'controller', 'thermostat', 'control', 'switch', 'probe']",Automation Motors and Drives
320,"['sbr', 'mm', 'linear', 'rail', 'shaft', 'rod', 'optional', 'pcs', 'sbruu', 'block']",Automation Motors and Drives
321,"['style', 'plastic', 'gears', 'all', 'the', 'module', 'robot', 'part', 'for', 'diy', 'car', 'model', 'hm', 'shaft']",Automation Motors and Drives
322,"['gt', 'timing', 'pulleys', 'and', 'of', 'gt', 'timing', 'belt', 'printing', 'reprap']",Automation Motors and Drives
323,"['dc', 'pwm', 'motor', 'speed', 'controller', 'green', 'digital', 'led', 'display', 'regulator', 'new']",Automation Motors and Drives
324,"['pcs', 'axis', 'cnc', 'breakout', 'board', 'for', 'stepper', 'driver', 'controller', 'mach']",Automation Motors and Drives
325,"['fanuc', 'robot', 'at', 'teach', 'pendant', 'cable', 'for', 'rj', 'rjib', 'brand', 'new']",Automation Motors and Drives
326,"['johnson', 'rs', 'dc', 'motor', 'dc', 'rpm', 'high', 'speed', 'high', 'power', 'large', 'torque']",Automation Motors and Drives
327,"['newest', 'tb', 'single', 'axis', 'stepper', 'motor', 'driver', 'controller', 'for', 'bygh', 'motor']",Automation Motors and Drives
328,"['new', 'nema', 'stepper', 'motor', 'sanyo', 'denki', 'ozin', 'cnc', 'router', 'mill', 'lathe', 'robot']",Automation Motors and Drives
329,"['fanuc', 'robot', 'arcmate', 'ib', 'rjib', 'controller', 'mig', 'tig', 'welding', 'lincoln', 'tested']",Automation Motors and Drives
330,"['micro', 'speed', 'reduction', 'gear', 'motor', 'with', 'metal', 'gearbox', 'wheel', 'dc', 'rpm']",Automation Motors and Drives
331,"['rotu', 'dof', 'aluminium', 'robot', 'arm', 'clamp', 'claw', 'mount', 'kit', 'servos', 'for', 'arduinosilver']",Automation Motors and Drives
332,"['max', 'dc', 'motor', 'speed', 'control', 'pwm', 'hho', 'rc', 'controller']",Automation Motors and Drives
333,"['cnc', 'gecko', 'stepper', 'motor', 'driver', 'current', 'version']",Automation Motors and Drives
334,"['axis', 'original', 'fpv', 'special', 'dedicated', 'nylon', 'ptz', 'no', 'servo', 'for', 'sg', 'mg', 'servo']",Automation Motors and Drives
335,"['johnson', 'electric', 'rs', 'motor', 'rpm', 'high', 'speed', 'size', 'dc', 'motor']",Automation Motors and Drives
336,"['digital', 'stc', 'allpurpose', 'temperature', 'controller', 'thermostat', 'with', 'sensor']",Automation Motors and Drives
337,"['rotu', 'dof', 'aluminium', 'robot', 'arm', 'mechanical', 'robotic', 'clamp', 'claw', 'for', 'arduinosilver']",Automation Motors and Drives
338,"['ce', 'kw', 'hp', 'vfd', 'variable', 'frequency', 'drive', 'inverter', 'top', 'quality']",Automation Motors and Drives
339,"['wireless', 'remote', 'control', 'kit', 'linear', 'actuators', 'dc', 'motor', 'controller', 'for', 'lift']",Automation Motors and Drives
340,"['kw', 'hp', 'vac', 'single', 'phase', 'variable', 'frequency', 'drive', 'inverter', 'vsd', 'vfd', 'us']",Automation Motors and Drives
341,"['dy', 'optical', 'fingerprint', 'reader', 'sensor', 'module', 'all', 'in', 'one', 'for', 'arduino', 'locks']",Automation Motors and Drives
342,"['arduino', 'cnc', 'shield', 'grbl', 'compatible', 'uses', 'pololu', 'drivers']",Automation Motors and Drives
343,"['ac', 'knob', 'motor', 'speed', 'controller', 'dc', 'variable', 'adjust', 'lathe', 'control']",Automation Motors and Drives
344,"['dc', 'vv', 'rpm', 'motor', 'ball', 'bearing', 'large', 'torque', 'high', 'power', 'low', 'noise']",Automation Motors and Drives
345,"['dc', 'vv', 'rpm', 'ndfeb', 'fivepole', 'rotor', 'dual', 'shaft', 'motor', 'toy', 'car', 'boat', 'model']",Automation Motors and Drives
346,"['mm', 'miniature', 'linear', 'slide', 'rail', 'guide', 'mgnh', 'sliding', 'block', 'diy', 'cnc', 'printer']",Automation Motors and Drives
